cell_id,cell_latitude,cell_longitude,station_latitude,station_longitude,station_name
8556,45.537403986863400,9.178578171529390,45.497990000000000,9.240542000000000,IMILANOM4
8557,45.537399241904500,9.181588080782370,45.497990000000000,9.240542000000000,IMILANOM4
8558,45.537394417639000,9.184597989278140,45.497990000000000,9.240542000000000,IMILANOM4
8559,45.537389514067000,9.187607897004160,45.497990000000000,9.240542000000000,IMILANOM4
8560,45.537384531188500,9.190617803947860,45.497990000000000,9.240542000000000,IMILANOM4
8561,45.537379469003600,9.193627710096700,45.497990000000000,9.240542000000000,IMILANOM4
8562,45.537374327512300,9.196637615438140,45.497990000000000,9.240542000000000,IMILANOM4
8563,45.537369106714800,9.199647519959610,45.497990000000000,9.240542000000000,IMILANOM4
8564,45.537363806611000,9.202657423648570,45.497990000000000,9.240542000000000,IMILANOM4
8565,45.537358427201000,9.205667326492470,45.497990000000000,9.240542000000000,IMILANOM4
8566,45.537352968484900,9.208677228478760,45.497990000000000,9.240542000000000,IMILANOM4
8567,45.537347430462700,9.211687129594880,45.497990000000000,9.240542000000000,IMILANOM4
8568,45.537341813134500,9.214697029828290,45.497990000000000,9.240542000000000,IMILANOM4
8569,45.537336116500400,9.217706929166430,45.497990000000000,9.240542000000000,IMILANOM4
8570,45.537330340560400,9.220716827596760,45.497990000000000,9.240542000000000,IMILANOM4
8571,45.537324485314500,9.223726725106720,45.497990000000000,9.240542000000000,IMILANOM4
8572,45.537318550763000,9.226736621683770,45.497990000000000,9.240542000000000,IMILANOM4
8573,45.537312536905700,9.229746517315350,45.497990000000000,9.240542000000000,IMILANOM4
8574,45.537306443742800,9.232756411988920,45.497990000000000,9.240542000000000,IMILANOM4
8575,45.537300271274300,9.235766305691910,45.497990000000000,9.240542000000000,IMILANOM4
8576,45.537294019500400,9.238776198411790,45.497990000000000,9.240542000000000,IMILANOM4
8577,45.537287688421000,9.241786090136000,45.497990000000000,9.240542000000000,IMILANOM4
8578,45.537281278036300,9.244795980852000,45.497990000000000,9.240542000000000,IMILANOM4
8579,45.537274788346300,9.247805870547220,45.497990000000000,9.240542000000000,IMILANOM4
8580,45.537268219351100,9.250815759209130,45.497990000000000,9.240542000000000,IMILANOM4
8581,45.537261571050800,9.253825646825170,45.497990000000000,9.240542000000000,IMILANOM4
8582,45.537254843445400,9.256835533382790,45.497990000000000,9.240542000000000,IMILANOM4
8583,45.537248036535000,9.259845418869440,45.497990000000000,9.240542000000000,IMILANOM4
8584,45.537241150319700,9.262855303272570,45.497990000000000,9.240542000000000,IMILANOM4
8585,45.537234184799500,9.265865186579630,45.497990000000000,9.240542000000000,IMILANOM4
8586,45.537227139974600,9.268875068778080,45.497990000000000,9.240542000000000,IMILANOM4
8587,45.537220015845000,9.271884949855350,45.497990000000000,9.240542000000000,IMILANOM4
8588,45.537212812410800,9.274894829798900,45.497990000000000,9.240542000000000,IMILANOM4
8589,45.537205529672000,9.277904708596190,45.497990000000000,9.240542000000000,IMILANOM4
8590,45.537198167628800,9.280914586234650,45.497990000000000,9.240542000000000,IMILANOM4
8591,45.537190726281200,9.283924462701750,45.497990000000000,9.240542000000000,IMILANOM4
8592,45.537183205629400,9.286934337984920,45.497990000000000,9.240542000000000,IMILANOM4
8593,45.537175605673300,9.289944212071630,45.497990000000000,9.240542000000000,IMILANOM4
8594,45.537167926413100,9.292954084949320,45.497990000000000,9.240542000000000,IMILANOM4
8595,45.537160167848900,9.295963956605440,45.489471000000000,9.337339000000000,ILOMBARD208
8596,45.537152329980700,9.298973827027440,45.489471000000000,9.337339000000000,ILOMBARD208
8597,45.537144412808600,9.301983696202780,45.489471000000000,9.337339000000000,ILOMBARD208
8598,45.537136416332800,9.304993564118890,45.489471000000000,9.337339000000000,ILOMBARD208
8599,45.537128340553200,9.308003430763250,45.489471000000000,9.337339000000000,ILOMBARD208
8600,45.537120185470100,9.311013296123280,45.489471000000000,9.337339000000000,ILOMBARD208
8601,45.539658078779200,9.013032852412580,45.513390000000000,9.005838000000000,ILOMBARD131
8602,45.539657695709600,9.016042896842420,45.513390000000000,9.005838000000000,ILOMBARD131
8603,45.539657233326100,9.019052941205360,45.513390000000000,9.005838000000000,ILOMBARD131
8604,45.539656691628600,9.022062985488830,45.513390000000000,9.005838000000000,ILOMBARD131
8605,45.539656070617200,9.025073029680290,45.513390000000000,9.005838000000000,ILOMBARD131
8606,45.539655370291800,9.028083073767190,45.513390000000000,9.005838000000000,ILOMBARD131
8607,45.539654590652400,9.031093117736980,45.513390000000000,9.005838000000000,ILOMBARD131
8608,45.539653731699200,9.034103161577090,45.513390000000000,9.005838000000000,ILOMBARD131
8609,45.539652793432000,9.037113205274970,45.513390000000000,9.005838000000000,ILOMBARD131
8610,45.539651775851000,9.040123248818090,45.513390000000000,9.005838000000000,ILOMBARD131
